Code Postal / CEDEX,Code INSEE,Nom de la commune
03380,03246,Saint-Martinien
03120,03272,Servilly
33190,33221,Lamothe-Landerron
33430,33244,Lignan-de-Bazas
33350,33296,Mouliets-et-Villemartin
13111,13118,Coudoux
14190,14116,Le Bû-sur-Rouvres
14220,14211,Culey-le-Patry
14320,14349,Laize-Clinchamps
89740,89019,Arthonnay
89400,89218,Laroche-Saint-Cydroine
89200,89235,Magny
89440,89312,Précy-le-Sec
89570,89402,Soumaintrain
84570,84018,Blauvac
85320,85261,Sainte-Pexine
85240,85306,Xanton-Chassenon
34600,34053,Carlencas-et-Levas
34380,34236,Rouet
14220,14689,Le Hom
15500,15098,Laurie
91690,91240,Fontaine-la-Rivière
95450,95169,Commeny
86330,86005,Angliers
86140,86047,Cernay
86170,86073,Cherves
86500,86170,Moulismes
87400,87035,Champnétery
87400,87062,Eybouleuf
87260,87119,Pierre-Buffière
87640,87122,Razès
86100,86066,Châtellerault
86220,86092,Dangé-Saint-Romain
86300,86233,Valdivienne
87920,87048,Condat-sur-Vienne
87330,87136,ST BARBANT
87330,87163,Saint-Martial-sur-Isop
35140,35121,Gosné
35340,35152,Liffré
35160,35188,Montfort-sur-Meu
35530,35327,Servon-sur-Vilaine
36240,36082,Gehée
36370,36094,Lignac
01010,01053,Bourg-en-Bresse
01121,01142,Dagneux
01206,01209,Léaz
01602,01322,Reyrieux
02107,02691,Saint-Quentin
02204,02245,Cuffies
02315,02691,Saint-Quentin
02930,02408,Laon
03107,03185,Montluçon
03306,03095,Cusset
03403,03321,Yzeure
04001,04070,Digne-les-Bains
04004,04070,Digne-les-Bains
04995,04070,Digne-les-Bains
05007,05061,Gap
06011,06088,Nice
06045,06088,Nice
06152,06029,Cannes
06172,06088,Nice
06211,13099,Saint-Paul-lès-Durance
06561,06152,Valbonne
07203,07019,Aubenas
08005,08105,Charleville-Mézières
08010,08180,La Francheville
08102,08105,Charleville-Mézières
08106,08105,Charleville-Mézières
08207,08043,Balan
08207,08354,Raucourt-et-Flaba
09001,09090,Cazaux
09008,09063,Le Bosc
09102,09225,Pamiers
09104,09225,Pamiers
09301,09160,Lavelanet
10027,10387,Troyes
11204,11203,Lézignan-Corbières
11870,11069,Carcassonne
12102,12145,Millau
13107,13113,Venelles
13207,13201,MARSEILLE CEDEX 01
13208,13201,MARSEILLE CEDEX 20
13211,13201,MARSEILLE CEDEX 01
13234,13208,MARSEILLE CEDEX 04
13236,13202,MARSEILLE CEDEX 02
13259,13206,MARSEILLE CEDEX 20
13266,13209,MARSEILLE CEDEX 08
13277,13209,MARSEILLE CEDEX 09
13316,13215,MARSEILLE CEDEX 15
13333,13214,MARSEILLE CEDEX 14
13454,13213,MARSEILLE CEDEX 13
13572,13202,MARSEILLE CEDEX 02
13614,13113,Venelles
13654,13103,Salon-de-Provence
13718,13002,Allauch
13751,13071,Les Pennes-Mirabeau
13774,13039,Fos-sur-Mer
13845,13117,Vitrolles
13851,13001,Aix-en-Provence
13856,13001,Aix-en-Provence
13998,13209,MARSEILLE CEDEX 20
14070,14118,Caen
14101,14366,Lisieux
17009,17300,La Rochelle
17088,17300,La Rochelle
17102,17102,Chermignac
17208,17306,Royan
17412,17347,Saint-Jean-d'Angély
19106,19031,Brive-la-Gaillarde
19204,19275,Ussel
19311,87153,Saint-Julien-le-Petit
20174,2A004,Ajaccio
20183,2A004,Ajaccio
20601,2B033,Bastia
21002,21231,Dijon
21011,21231,Dijon
21012,21231,Dijon
21019,21540,Saint-Apollinaire
21077,21540,Saint-Apollinaire
21078,21231,Dijon
21206,21054,Beaune
21303,21166,Chenôve
21602,21263,Fénay
22103,22003,Aucaleuc
22502,22162,Paimpol
23015,23096,Guéret
24112,24340,Prigonrieux
24114,24037,Bergerac
24204,24355,La Roque-Gageac
25009,25212,École-Valentin
25036,25056,Besançon
25048,25381,Miserey-Salines
25208,25057,Bethoncourt
25208,25388,Montbéliard
25462,25228,Étupes
25502,25240,Les Fins
25702,25370,Mathay
25708,25367,Mandeure
26009,26362,Valence
26104,26281,Romans-sur-Isère
26208,26198,Montélimar
26603,26271,La Roche-de-Glun
27013,27229,Évreux
27094,27439,Normanville
27301,27398,Menneval
27406,27375,Louviers
27502,27467,Pont-Audemer
27502,27549,PONT AUDEMER CEDEX
27505,27467,Pont-Audemer
27932,27031,Aviron
28018,28085,Chartres
28024,28085,Chartres
29107,29232,Quimper
29181,29039,Concarneau
29204,29254,Saint-Martin-des-Champs
29209,29103,Landerneau
29238,29212,Plouzané
29401,29105,Landivisiau
29406,29105,Landivisiau
29411,29181,Plouédern
29558,29232,Quimper
29679,29151,Morlaix
29803,29075,Guipavas
29833,29024,Carhaix-Plouguer
29834,29024,Carhaix-Plouguer
30034,30189,Nîmes
30123,30026,Avèze
30201,30028,Bagnols-sur-Cèze
30402,30011,Les Angles
31046,31555,Toulouse
31134,31445,Quint-Fonsegrives
31603,31395,Muret
32002,32013,Auch
33032,33063,Bordeaux
33074,33063,Bordeaux
33167,33449,Saint-Médard-en-Jalles
33212,33438,Saint-Maixant
33271,33167,Floirac
33323,33039,Bègles
33405,33318,Pessac
33608,33318,Pessac
33697,33281,Mérignac
33702,33449,Saint-Médard-en-Jalles
34009,34172,Montpellier
34207,34301,Sète
34264,34172,Montpellier
34293,34172,Montpellier
34321,34032,Béziers
34505,34032,Béziers
34741,34327,Vendargues
35022,35238,Rennes
35102,35238,Rennes
35104,35238,Rennes
35577,35051,Cesson-Sévigné
35651,35240,Le Rheu
35921,35238,Rennes
36015,36044,Châteauroux
36018,36044,Châteauroux
36018,36063,Déols
38011,38185,Grenoble
38022,38185,Grenoble
38309,38053,Bourgoin-Jallieu
38341,38565,Voreppe
38433,38151,Échirolles
38435,38151,Échirolles
38502,38563,Voiron
38556,38072,Chanas
38601,38169,Fontaine
38701,38516,La Tronche
38921,38140,Crolles
39801,39508,Sellières
40104,40088,Dax
40202,40184,Mimizan
40301,40224,Peyrehorade
40992,40279,Saint-Paul-lès-Dax
40994,40279,Saint-Paul-lès-Dax
41003,41018,Blois
41029,41018,Blois
41029,41047,La Chaussée-Saint-Victor
41402,41151,Montrichard Val de Cher
42009,43211,Saint-Maurice-de-Lignon
42026,42218,Saint-Étienne
42126,42071,Le Coteau
42162,42005,Andrézieux-Bouthéon
43001,43251,Vals-près-le-Puy
43004,43251,Vals-près-le-Puy
43006,43157,Le Puy-en-Velay
43008,43251,Vals-près-le-Puy
44023,44109,Nantes
44123,44215,Vertou
44336,44109,Nantes
44403,44215,Vertou
44406,44143,Rezé
44412,44143,Rezé
44617,44210,Trignac
44966,44109,Nantes
45009,45234,Orléans
45072,45234,Orléans
45121,45104,Corquilleroy
45142,45169,Ingré
45144,45285,Saint-Jean-de-la-Ruelle
45308,45253,Pithiviers-le-Vieil
45702,45102,Conflans-sur-Loing
46106,46168,Lentillac-Saint-Blaise
49014,49007,Angers
49036,49278,Sainte-Gemmes-sur-Loire
50114,50129,Cherbourg-en-Cotentin
50307,50025,Avranches
51008,51108,Châlons-en-Champagne
51071,51454,Reims
51072,51454,Reims
51209,51230,Épernay
51433,51573,Tinqueux
52901,52349,Neuilly-sur-Suize
53001,53062,Château-Gontier-sur-Mayenne
53030,53130,Laval
53042,53130,Laval
53203,53014,CHATEAU GONTIER CEDEX
53811,53054,Changé
54132,54482,Saint-Max
54153,54099,Val de Briey
54154,54099,Val de Briey
54182,54547,Vandœuvre-lès-Nancy
54303,54116,Chanteheux
54304,54329,Lunéville
54522,54304,Laxou
54525,54304,Laxou
54703,54431,Pont-à-Mousson
56017,56260,Vannes
56029,56260,Vannes
56801,56165,Ploërmel
57015,57463,Metz
57072,57463,Metz
57201,57631,Sarreguemines
57202,57631,Sarreguemines
57283,57433,Maizières-lès-Metz
57283,57645,Semécourt
57292,57582,Richemont
57604,57222,Folkling
57801,57240,Freyming-Merlebach
58008,58194,Nevers
58405,58059,La Charité-sur-Loire
59005,59350,Lille
59025,59350,Lille
59049,59350,Lille
59313,59606,Valenciennes
59321,59606,Valenciennes
59351,59509,Roost-Warendin
59363,59035,Avesnelles
59407,59122,Cambrai
59464,59350,Lille
59543,59139,Caudry
59583,59383,Marly
59606,59365,Louvroil
59932,59017,Armentières
59963,59163,Croix
60132,60581,Saint-Just-en-Chaussée
60183,60463,Nogent-sur-Oise
60477,60369,Longueil-Sainte-Marie
60612,60338,Lacroix-Saint-Ouen
60618,60402,Le Meux
60631,60282,Gouvieux
60745,60282,Gouvieux
60751,60151,Choisy-au-Bac
61007,61001,Alençon
62013,62041,Arras
62203,62758,Saint-Martin-Boulogne
62302,62498,Lens
62406,62119,Béthune
62451,62080,Bapaume
62508,62794,Setques
63001,63113,Clermont-Ferrand
63011,63113,Clermont-Ferrand
63012,63113,Clermont-Ferrand
63177,63014,Aubière
64016,64102,Bayonne
64303,64430,Orthez
65201,65059,Bagnères-de-Bigorre
65701,65304,Maubourguet
65950,65440,Tarbes
66013,66136,Perpignan
67161,67544,Wissembourg
67213,67045,Bischoffsheim
67232,67433,Sand
67242,67046,Bischwiller
67412,67218,Illkirch-Graffenstaden
67803,67043,Bischheim
67975,67482,Strasbourg
68010,68066,Colmar
68069,68224,Mulhouse
68302,68297,Saint-Louis
68393,68300,Sausheim
68702,68063,Cernay
68806,68040,Bitschwiller-lès-Thann
69141,69286,Rillieux-la-Pape
69357,69387,LYON CEDEX 07
69372,69388,LYON CEDEX 08
69412,69386,LYON CEDEX 06
69424,69383,LYON CEDEX 03
69446,69383,LYON CEDEX 03
69563,69204,Saint-Genis-Laval
69595,69032,Bully
69637,69259,Vénissieux
69653,69264,Villefranche-sur-Saône
69921,69149,Oullins
69923,69149,Oullins
69968,69273,Corbas
70014,70550,Vesoul
70102,70529,Velet
71040,71270,Mâcon
71102,71520,Sevrey
72001,72181,Le Mans
72013,72181,Le Mans
73016,73065,Chambéry
73026,73065,Chambéry
73292,73329,Voglans
73302,73248,Saint-Jean-de-Maurienne
73376,73051,Le Bourget-du-Lac
73801,73084,Chignin
74019,74010,Annecy
74102,74229,Saint-Cergues
74107,74012,Annemasse
74107,74118,Étrembières
74704,74256,Sallanches
74994,74010,Annecy
75038,75101,PARIS CEDEX 01
75074,75102,PARIS CEDEX 02
75129,75111,PARIS CEDEX 11
75171,75119,PARIS CEDEX 19
75270,75106,PARIS CEDEX 06
75317,75109,PARIS CEDEX 09
75362,75108,PARIS CEDEX 08
75363,75109,PARIS CEDEX 08
75378,75108,PARIS CEDEX 08
75420,75108,PARIS CEDEX 08
75451,75109,PARIS CEDEX 09
75504,75115,PARIS CEDEX 15
75527,75111,PARIS CEDEX 11
75546,75111,PARIS CEDEX 11
75560,75111,PARIS CEDEX 12
75584,75112,PARIS CEDEX 12
75645,75113,PARIS CEDEX 13
75650,75113,PARIS CEDEX 13
75668,75114,PARIS CEDEX 14
75686,75114,PARIS CEDEX 14
75694,75114,PARIS CEDEX 14
75740,75115,PARIS CEDEX 15
75755,75115,PARIS CEDEX 15
75850,75117,PARIS CEDEX 17
75861,75118,PARIS CEDEX 18
75869,75118,PARIS CEDEX 18
75956,75119,PARIS CEDEX 19
75961,75120,PARIS CEDEX 20
75965,75120,PARIS CEDEX 20
76040,76540,Rouen
76065,76552,Sainte-Adresse
76081,76351,Le Havre
76176,76474,Notre-Dame-de-Bondeville
15190,15170,Saint-Amandin
16110,16067,Bunzac
18380,18185,Presly
18800,18282,Villabon
19230,19011,Arnac-Pompadour
95270,95652,Viarmes
95720,95682,Villiers-le-Sec
97127,97110,La Désirade
97390,97301,Régina
97429,97405,Petite-Île
98733,98745,TAHAA
87250,87173,ST PARDOUX
63890,63174,Grandval
88320,88123,Damblain
89290,89024,Auxerre
37290,37033,Boussay
37600,37218,Saint-Flovier
38160,38099,Chevrières
19340,19134,Merlines
19160,19256,Sérandon
21460,21047,Bard-lès-Époisses
21320,21062,Bellenot-sous-Pouilly
21110,21106,Bretenière
21110,21261,Fauverney
21400,21302,Gomméville
79370,79240,STE BLANDINE
79100,79265,Saint-Léger-de-Montbrun
79420,79340,Vausseroux
80470,80011,Ailly-sur-Somme
63113,63279,Picherande
64150,64117,Bésingrand
89140,89480,Vinneuf
90100,90028,Courtelevant
38690,38257,Montrevel
38380,38446,Saint-Pierre-d'Entremont
38420,38538,Le Versoud
39800,39040,Barretaine
21390,21678,Vic-sous-Thil
22170,22019,Bringolo
80140,80575,Mouflières
80120,80649,Quend
64490,64506,Sarrance
65350,65044,Aubarède
91850,91095,Bouray-sur-Juine
91220,91494,Le Plessis-Pâté
91720,91507,Prunay-sur-Essonne
67690,67404,Rittershoffen
67340,67446,Schillersdorf
67600,67462,Sélestat
67790,67478,Steinbourg
39120,39090,Chaînée-des-Coupis
39140,39194,Desnes
39150,39424,Les Planches-en-Montagne
39700,39430,Plumont
22810,22129,Loc-Envel
81600,81046,Cadalen
66460,66107,Maury
68480,68067,Courtavon
68127,68295,Sainte-Croix-en-Plaine
68440,68324,Steinbrunn-le-Haut
40270,40049,Bordères-et-Lamensans
40240,40161,Lubbon
63290,63196,Limons
59267,59236,Flesquières
59258,59341,Lesdain
59159,59438,Noyelles-sur-Escaut
70190,70036,Aulx-lès-Cromary
41800,41265,Troo
10200,10378,Thors
10260,10399,Vaudes
11220,11185,Lagrasse
11800,11422,Villedubert
64190,64178,Castetnau-Camblong
64110,64237,Gelos
64350,64323,Lasserre
64390,64428,Orriule
64300,64479,Saint-Girons-en-Béarn
64120,64539,Uhart-Mixe
65200,65059,Bagnères-de-Bigorre
59213,59537,Saint-Martin-sur-Écaillon
60240,60080,BOISSY LE BOIS
60140,60332,Labruyère
71250,71030,Bergesserin
44160,44013,Besné
44340,44020,Bouguenais
11360,11436,Villesèque-des-Corbières
12220,12003,Les Albres
04200,04145,Peipin
04000,04167,La Robine-sur-Galabre
65700,65240,Labatut-Rivière
65120,65295,Luz-Saint-Sauveur
65350,65298,Marquerie
65100,65386,Saint-Créac
65260,65435,Soulom
66420,66017,Le Barcarès
60250,60439,Mouy
60410,60541,Roberval
60690,60550,Rothois
60590,60644,Trie-Château
61170,61026,Barville
71760,71280,Marly-sous-Issy
71470,71293,Ménetreuil
71570,71362,Pruzilly
71330,71419,Saint-Germain-du-Bois
50250,50372,Neufmesnil
50440,50386,OMONVILLE LA ROGUE
45300,45191,Le Malesherbois
45300,45195,Mareau-aux-Bois
50520,50300,Le Mesnil-Adelée
07270,07166,Nozières
07450,07173,Péreyres
07000,07179,Pourchères
83170,83151,Vins-sur-Caramy
84240,84002,Ansouis
84400,84003,Apt
84200,84031,Carpentras
84380,84072,Mazan
84400,84128,Sivergues
67390,67011,Artolsheim
67630,67261,Lauterbourg
67290,67381,Puberg
50000,50475,Saint-Georges-Montcocq
51260,51004,Allemanche-Launay-et-Soyer
51300,51040,Bassuet
51140,51077,Bouvancourt
51210,51359,Mécringes
08130,08006,Alland'Huy-et-Sausseuil
08410,08076,Boulzicourt
08430,08295,Mondigny
85600,85146,Montaigu-Vendée
85590,85296,Treize-Vents
86300,86059,Chapelle-Viviers
67350,67498,Uhrwiller
68610,68178,Lautenbachzell
68740,68291,Rumersheim-le-Haut
68230,68338,Turckheim
51230,51226,Écury-le-Repos
51240,51436,Pogny
51800,51533,Servon-Melzicourt
51150,51564,Val de Livre
51800,51498,Saint-Mard-sur-Auve
52250,52035,Baissey
52110,52201,Flammerécourt
02860,02024,Arrancy
02810,02225,Courchamps
02540,02458,Dhuys et Morin-en-Brie
88410,88272,Lironcourt
88170,88274,Longchamp-sous-Châtenois
69640,69105,Lacenas
69620,69111,Légny
70500,70002,Aboncourt-Gesincourt
08140,08294,La Moncelle
08800,08302,Monthermé
52360,52059,Bonnecourt
52000,52125,Chamarandes-Choignes
52260,52307,Marac
30580,30320,Seynes
31800,31270,Landorthe
02300,02546,La Neuville-en-Beine
02500,02567,Ohis
02300,02820,Viry-Noureuil
03170,03027,Bézenet
03150,03091,Créchy
03170,03104,Doyet
62144,62213,Carency
08370,08347,Puilly-et-Charbeaux
08270,08402,Saulces-Monclin
09130,09019,Artigat
27230,27629,Thiberville
28320,28023,Bailleau-Armenonville
28150,28304,Prasville
31440,31298,LEZ
32400,32017,Aurensan
32800,32064,Bretagne-d'Armagnac
03420,03280,Terjat
04300,04111,Mane
27450,27594,Saint-Pierre-des-Ifs
62810,62385,Grand-Rullecourt
62150,62693,Rebreuve-Ranchicourt
10190,10037,Bercenay-en-Othe
10140,10423,La Villeneuve-au-Chêne
29900,29039,Concarneau
32240,32189,Lannemaignan
32810,32279,Montaut-les-Créneaux
33190,33169,Floudès
33990,33203,Hourtin
28240,28214,La Loupe
28130,28227,Maintenon
28500,28369,Saulnières
29690,29054,La Feuillée
62690,62856,Villers-Brûlin
63310,63030,Bas-et-Lezat
63220,63137,Doranges
63850,63144,Égliseneuve-d'Entraigues
11300,11078,Castelreng
80580,80262,Eaucourt-sur-Somme
80470,80305,Ferrières
80340,80325,Fontaine-lès-Cappy
80240,80413,Hancourt
80800,80449,Ignaucourt
80250,80504,Malpart
80500,80511,Marestmontiers
30630,30096,Cornillon
30110,30132,La Grand-Combe
30160,30194,Peyremale
30650,30217,Rochefort-du-Gard
52190,52519,Vesvres-sous-Chalancey
54290,54054,Bayon
29290,29260,Saint-Renan
26150,26001,Solaure en Diois
26300,26088,Chatuzange-le-Goubet
70210,70200,Dampvalley-Saint-Pancras
70600,70406,Percey-le-Grand
70190,70493,Sorans-lès-Breurey
71460,71067,Burnand
81260,81062,Fontrieu
81250,81077,Curvalle
31430,31229,Gratens
57260,57621,Saint-Médard
54290,54144,Crévéchamps
54610,54424,Phlin
26340,26266,Rimon-et-Savel
71510,71107,Charrecey
71460,71130,Chissey-lès-Mâcon
71150,71369,Remigny
71800,71561,Vauban
82000,82121,Montauban
82120,82129,Montgaillard
20164,NA,Cargiaca
58110,58285,Tamnay-en-Bazois
54500,54547,Vandœuvre-lès-Nancy
55800,55388,Noyers-Auzécourt
55250,55389,Nubécourt
27210,27361,La Lande-Saint-Léger
27110,27498,Rouge-Perriers
27140,27533,Saint-Denis-le-Ferment
16110,16274,RANCOGNE
77320,77151,Dagny
77930,77185,Fleury-en-Bière
77890,77230,Ichy
20237,NA,Ficaja
77850,77226,Héricy
59320,59201,Erquinghem-le-Sec
55000,55446,Rumont
56540,56048,Le Croisty
56160,56156,Persquen
17400,17165,Fontenet
78660,78071,Boinville-le-Gaillard
78410,78238,Flins-sur-Seine
78440,78317,Jambville
78200,78354,Magnanville
78250,78460,Oinville-sur-Montcient
78200,78597,Soindres
79190,79180,Montalembert
79800,79184,La Mothe-Saint-Héray
98877,98827,POYA
77580,77361,Pierre-Levée
77320,77444,Sancy-lès-Provins
77710,77504,Villemaréchal
78650,78062,Beynes
59127,59631,Walincourt-Selvigny
60700,60050,Bazicourt
60590,60208,Énencourt-Léage
60250,60249,Foulangues
57070,57142,Chieulles
57370,57168,Danne-et-Quatre-Vents
57670,57335,Honskirch
57245,57351,Jury
57730,57428,Macheren
18200,18013,Arpheuilles
18200,18042,La Celle
80130,80018,Allenay
78830,78120,Bullion
78980,78413,Mondreville
78140,78640,Vélizy-Villacoublay
27390,27680,Verneusses
28210,28055,Le Boullay-Thierry
28270,28120,Crucey-Villages
28200,28330,Villemaury
79800,79316,Soudan
80300,80052,Baizieux
80250,80407,Hallivillers
80670,80423,Havernas
29770,29003,Audierne
29420,29184,Plouénan
80700,80508,Marché-Allouarde
80360,80538,Mesnil-en-Arrouaise
80270,80543,Métigny
80260,80798,Villers-Bocage
30340,30294,Saint-Privat-des-Vieux
93360,93049,Neuilly-Plaisance
94310,94054,Orly
14100,14421,Le Mesnil-Guillaume
15500,15032,Celoux
15300,15044,CHASTEL SUR MURAT
15140,15067,Le Fau
42110,42174,Poncins
42260,42260,Saint-Martin-la-Sauveté
52120,52365,Orges
53340,53095,EPINEUX LE SEGUIN
54370,54023,Arracourt
85420,85269,Saint-Sigismond
85520,85278,Saint-Vincent-sur-Jard
86120,86274,Les Trois-Moutiers
95260,95436,Mours
98821,98819,OUEGOA
15100,15235,Les Ternes
16250,16075,Champagne-Vigny
16190,16267,Poullignac
44640,44039,Cheix-en-Retz
44110,44054,Erbray
44690,44088,Maisdon-sur-Sèvre
45300,45137,Escrennes
54113,54080,Blénod-lès-Toul
54800,54249,Hannonville-Suzémont
54760,54315,Leyr
87800,87169,Saint-Maurice-les-Brousses
87160,87182,Saint-Sulpice-les-Feuilles
88260,88138,Dombasle-devant-Darney
20270,NA,Aghione
20237,NA,La Porta
17510,17257,Néré
45240,45146,La Ferté-Saint-Aubin
45370,45196,Mareau-aux-Prés
46500,46078,Couzou
54115,54438,Pulney
54190,54525,Tiercelet
54370,54551,Vaucourt
55250,55194,Foucaucourt-sur-Thabas
88170,88459,Soncourt
89700,89039,Béru
89270,89040,Bessy-sur-Cure
49430,49209,Montigné-lès-Rairies
50150,50040,Beauficel
50450,50228,Hambye
46400,46339,Saint-Jean-Lagineste
47250,47068,Cocumont
47400,47110,Gontaud-de-Nogaret
47250,47114,Grézet-Cavagnan
47210,47200,Parranquet
31340,31288,Layrac-sur-Tarn
31160,31342,Milhas
31290,31566,Vallègue
32140,32010,Arrouède
89450,89364,Saint-Père
89100,89373,Saligny
89330,89468,Villevallier
90500,90009,Beaucourt
90110,90044,Felon
90600,90053,Grandvillars
50310,50461,Saint-Cyr
50330,50539,Saint-Pierre-Église
51140,51181,Courcelles-Sapicourt
08160,08209,Hannogne-Saint-Martin
08430,08248,Launois-sur-Vence
08450,08334,Omicourt
48600,48084,LAVAL ATGER
51700,51201,Cuisles
32140,32304,Panassac
32360,32316,Peyrusse-Massas
32420,32413,Sarcos
33230,33001,Abzac
33230,33034,Bayas
91150,91433,Morigny-Champigny
91700,91549,Sainte-Geneviève-des-Bois
91730,91619,Torfou
95510,95157,Chérence
51270,51416,Orbais-l'Abbaye
51150,51434,Plivot
51240,51616,Vésigneul-sur-Marne
52160,52023,Auberive
09160,09091,Cazavet
09230,09120,Fabas
09200,09261,Saint-Girons
10240,10091,Chaudrey
52240,52038,Bassoncourt
52300,52231,Guindrecourt-aux-Ormes
33860,33151,Donnezac
33920,33489,Saint-Vivien-de-Blaye
97412,97402,Bras-Panon
10100,10347,Saint-Loup-de-Buffigny
10160,10350,Saint-Mards-en-Othe
10360,10404,Verpillières-sur-Ource
52800,52271,Lanques-sur-Rognon
52230,52337,Montreuil-sur-Thonnance
53290,53027,Beaumont-Pied-de-Bœuf
33920,33502,Saugon
34800,34045,Cabrières
34800,34051,Canet
20112,NA,Mela
08390,08430,Stonne
41110,41042,Châteauvieux
41100,41072,Crucheray
41210,41152,Montrieux-en-Sologne
41300,41176,Pierrefitte-sur-Sauldre
42260,42106,Grézolles
42600,42188,Roche
25640,25137,CHAUDEFONTAINE
25140,25256,Frambouhans
25260,25394,Montenois
25520,25487,Renédale
25190,25617,Villars-sous-Dampjoux
54150,54036,Avril
54300,54083,Bonviller
54200,54360,Ménil-la-Tour
14910,14079,Blonville-sur-Mer
14113,14202,Cricquebœuf
14140,14450,MONTVIETTE
09350,09172,Loubaut
09000,09329,Vernajoul
42370,42232,Saint-Haon-le-Châtel
42590,42241,Saint-Jodard
44430,44016,La Boissière-du-Doré
26700,26235,Pierrelatte
26130,26326,Saint-Restitut
15350,15037,Champagnac
15380,15137,Moussages
10310,10203,Longchamp-sur-Aujon
10280,10320,Rilly-Sainte-Syre
44260,44137,Prinquiau
45270,45178,Ladon
27430,27168,Connelles
27410,27345,La Houssaye
27150,27392,Martagny
04200,04013,Aubignosc
04170,04173,Saint-André-les-Alpes
05500,05090,La Motte-en-Champsaur
74800,74253,Saint-Sixt
74500,74279,Thollon-les-Mémises
12640,12086,La Cresse
22250,22369,Trémeur
22410,22377,Tréveneuc
22290,22378,Trévérec
57820,57244,Garrebourg
03210,03170,Meillers
03240,03287,Treban
06000,06088,Nice
06910,06107,La Roque-en-Provence
76590,76168,Les Cent-Acres
76770,76367,Houppeville
76560,76483,Oherville
76570,76566,Sainte-Austreberthe
23320,23088,Gartempe
23140,23154,Pionnat
23110,23203,Saint-Julien-la-Genête
23300,23235,Saint-Priest-la-Feuille
24160,24196,Génis
57630,57712,Vic-sur-Seille
58270,58028,Beaumont-Sardolles
58800,58133,Héry
